doc_120.txt.ptree,0,6,0..4,Gary
doc_120.txt.ptree,0,8,5..7,E.
doc_120.txt.ptree,0,10,8..16,Kleinjan
doc_120.txt.ptree,0,12,16..17,COMMA
doc_120.txt.ptree,0,16,18..20,45
doc_120.txt.ptree,0,18,21..26,years
doc_120.txt.ptree,0,20,27..30,old
doc_120.txt.ptree,0,22,30..31,COMMA
doc_120.txt.ptree,0,25,32..35,was
doc_120.txt.ptree,0,28,36..41,named
doc_120.txt.ptree,0,32,42..51,president
doc_120.txt.ptree,0,34,52..55,and
doc_120.txt.ptree,0,36,56..63,general
doc_120.txt.ptree,0,38,64..71,manager
doc_120.txt.ptree,0,41,72..74,of
doc_120.txt.ptree,0,45,75..79,this
doc_120.txt.ptree,0,47,80..87,plastic
doc_120.txt.ptree,0,49,88..91,and
doc_120.txt.ptree,0,51,92..98,rubber
doc_120.txt.ptree,0,53,99..108,houseware
doc_120.txt.ptree,0,55,109..114,maker
doc_120.txt.ptree,0,57,114..116,'s
doc_120.txt.ptree,0,59,117..127,Rubbermaid
doc_120.txt.ptree,0,61,128..134,Office
doc_120.txt.ptree,0,63,135..143,Products
doc_120.txt.ptree,0,65,144..148,Inc.
doc_120.txt.ptree,0,67,149..153,unit
doc_120.txt.ptree,0,69,153..154,.
doc_120.txt.ptree,1,6,156..158,He
doc_120.txt.ptree,1,9,159..167,succeeds
doc_120.txt.ptree,1,13,168..172,John
doc_120.txt.ptree,1,15,173..175,L.
doc_120.txt.ptree,1,17,176..184,Mariotti
doc_120.txt.ptree,1,19,184..185,COMMA
doc_120.txt.ptree,1,23,186..189,who
doc_120.txt.ptree,1,27,190..198,resigned
doc_120.txt.ptree,1,30,199..203,last
doc_120.txt.ptree,1,32,204..208,week
doc_120.txt.ptree,1,36,209..211,to
doc_120.txt.ptree,1,39,212..218,pursue
doc_120.txt.ptree,1,42,219..224,other
doc_120.txt.ptree,1,44,225..234,interests
doc_120.txt.ptree,1,46,234..235,COMMA
doc_120.txt.ptree,1,49,236..239,the
doc_120.txt.ptree,1,51,240..247,company
doc_120.txt.ptree,1,54,248..252,said
doc_120.txt.ptree,1,56,252..253,.
doc_120.txt.ptree,2,5,255..258,Mr.
doc_120.txt.ptree,2,7,259..267,Kleinjan
doc_120.txt.ptree,2,10,268..271,was
doc_120.txt.ptree,2,14,272..276,vice
doc_120.txt.ptree,2,16,277..286,president
doc_120.txt.ptree,2,18,287..290,and
doc_120.txt.ptree,2,20,291..298,general
doc_120.txt.ptree,2,22,299..306,manager
doc_120.txt.ptree,2,25,307..309,of
doc_120.txt.ptree,2,29,310..323,MicroComputer
doc_120.txt.ptree,2,31,324..335,Accessories
doc_120.txt.ptree,2,33,336..340,Inc.
doc_120.txt.ptree,2,35,340..341,COMMA
doc_120.txt.ptree,2,39,342..343,a
doc_120.txt.ptree,2,41,344..348,unit
doc_120.txt.ptree,2,44,349..351,of
doc_120.txt.ptree,2,47,352..362,Rubbermaid
doc_120.txt.ptree,2,49,363..369,Office
doc_120.txt.ptree,2,51,370..378,Products
doc_120.txt.ptree,2,53,378..379,.
doc_120.txt.ptree,3,5,381..384,The
doc_120.txt.ptree,3,7,385..392,company
doc_120.txt.ptree,3,10,393..396,has
doc_120.txt.ptree,3,12,396..399,n't
doc_120.txt.ptree,3,15,400..407,decided
doc_120.txt.ptree,3,18,408..410,if
doc_120.txt.ptree,3,22,411..413,it
doc_120.txt.ptree,3,25,414..418,will
doc_120.txt.ptree,3,28,419..423,name
doc_120.txt.ptree,3,31,424..425,a
doc_120.txt.ptree,3,33,426..435,successor
doc_120.txt.ptree,3,35,435..436,.
