none[0.2056]  arg1_node[0.7903]  arg2_node[0.0041]  arg1_node
none[0.9867]  arg1_node[0.0123]  arg2_node[0.0010]  none
none[0.9878]  arg1_node[0.0119]  arg2_node[0.0003]  none
none[0.0841]  arg1_node[0.0010]  arg2_node[0.9149]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9473]  arg1_node[0.0000]  arg2_node[0.0526]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9868]  arg1_node[0.0107]  arg2_node[0.0025]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.2644]  arg1_node[0.7347]  arg2_node[0.0009]  arg1_node
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0624]  arg1_node[0.0003]  arg2_node[0.9373]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9633]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9986]  arg1_node[0.0001]  arg2_node[0.0013]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
