none[0.1789]  arg1_node[0.8200]  arg2_node[0.0011]  arg1_node
none[0.9976]  arg1_node[0.0018]  arg2_node[0.0006]  none
none[0.9265]  arg1_node[0.0639]  arg2_node[0.0096]  none
none[0.9976]  arg1_node[0.0018]  arg2_node[0.0006]  none
none[0.9976]  arg1_node[0.0018]  arg2_node[0.0006]  none
none[0.9976]  arg1_node[0.0018]  arg2_node[0.0006]  none
none[0.9976]  arg1_node[0.0018]  arg2_node[0.0006]  none
none[0.9976]  arg1_node[0.0018]  arg2_node[0.0006]  none
none[0.9599]  arg1_node[0.0398]  arg2_node[0.0003]  none
none[0.2196]  arg1_node[0.0012]  arg2_node[0.7792]  arg2_node
none[0.4372]  arg1_node[0.5286]  arg2_node[0.0343]  arg1_node
none[0.6538]  arg1_node[0.2120]  arg2_node[0.1343]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9810]  arg1_node[0.0128]  arg2_node[0.0062]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.9951]  arg1_node[0.0017]  arg2_node[0.0032]  none
none[0.5270]  arg1_node[0.0075]  arg2_node[0.4656]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9728]  arg1_node[0.0006]  arg2_node[0.0266]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.9862]  arg1_node[0.0001]  arg2_node[0.0138]  none
none[0.2104]  arg1_node[0.7885]  arg2_node[0.0011]  arg1_node
none[0.9983]  arg1_node[0.0002]  arg2_node[0.0014]  none
none[0.0447]  arg1_node[0.0003]  arg2_node[0.9550]  arg2_node
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9486]  arg1_node[0.0001]  arg2_node[0.0513]  none
none[0.9889]  arg1_node[0.0001]  arg2_node[0.0110]  none
none[0.9888]  arg1_node[0.0001]  arg2_node[0.0111]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9960]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0038]  none
none[0.9844]  arg1_node[0.0113]  arg2_node[0.0042]  none
none[0.9955]  arg1_node[0.0006]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.9961]  arg1_node[0.0001]  arg2_node[0.0039]  none
none[0.4239]  arg1_node[0.5744]  arg2_node[0.0016]  arg1_node
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9512]  arg1_node[0.0447]  arg2_node[0.0041]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0004]  arg2_node[0.0005]  none
none[0.9954]  arg1_node[0.0040]  arg2_node[0.0006]  none
none[0.9867]  arg1_node[0.0123]  arg2_node[0.0010]  none
none[0.9878]  arg1_node[0.0119]  arg2_node[0.0003]  none
none[0.0841]  arg1_node[0.0010]  arg2_node[0.9149]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9473]  arg1_node[0.0000]  arg2_node[0.0526]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
