none[0.0601]  arg1_node[0.9301]  arg2_node[0.0099]  arg1_node
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.7202]  arg1_node[0.0103]  arg2_node[0.2695]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9958]  arg1_node[0.0004]  arg2_node[0.0037]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.3830]  arg1_node[0.0002]  arg2_node[0.6167]  arg2_node
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9841]  arg1_node[0.0000]  arg2_node[0.0159]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.0981]  arg1_node[0.9016]  arg2_node[0.0003]  arg1_node
none[0.9985]  arg1_node[0.0005]  arg2_node[0.0010]  none
none[0.0655]  arg1_node[0.0010]  arg2_node[0.9334]  arg2_node
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9650]  arg1_node[0.0002]  arg2_node[0.0348]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9698]  arg1_node[0.0274]  arg2_node[0.0028]  none
none[0.9903]  arg1_node[0.0070]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.8696]  arg1_node[0.1267]  arg2_node[0.0037]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9633]  arg1_node[0.0356]  arg2_node[0.0011]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9633]  arg1_node[0.0356]  arg2_node[0.0011]  none
none[0.9845]  arg1_node[0.0151]  arg2_node[0.0005]  none
none[0.1427]  arg1_node[0.8394]  arg2_node[0.0178]  arg1_node
none[0.6667]  arg1_node[0.0684]  arg2_node[0.2649]  none
none[0.9792]  arg1_node[0.0082]  arg2_node[0.0126]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.3685]  arg1_node[0.0017]  arg2_node[0.6298]  arg2_node
none[0.9471]  arg1_node[0.0003]  arg2_node[0.0526]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9915]  arg1_node[0.0046]  arg2_node[0.0039]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9290]  arg1_node[0.0702]  arg2_node[0.0008]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9290]  arg1_node[0.0702]  arg2_node[0.0008]  none
none[0.9290]  arg1_node[0.0702]  arg2_node[0.0008]  none
none[0.6764]  arg1_node[0.0729]  arg2_node[0.2507]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9987]  arg1_node[0.0002]  arg2_node[0.0012]  none
none[0.0552]  arg1_node[0.0003]  arg2_node[0.9445]  arg2_node
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9584]  arg1_node[0.0001]  arg2_node[0.0415]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9911]  arg1_node[0.0001]  arg2_node[0.0089]  none
none[0.9910]  arg1_node[0.0001]  arg2_node[0.0089]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9959]  arg1_node[0.0001]  arg2_node[0.0041]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9943]  arg1_node[0.0014]  arg2_node[0.0043]  none
none[0.9422]  arg1_node[0.0541]  arg2_node[0.0037]  none
none[0.9734]  arg1_node[0.0249]  arg2_node[0.0017]  none
none[0.3839]  arg1_node[0.0633]  arg2_node[0.5529]  arg2_node
none[0.9714]  arg1_node[0.0268]  arg2_node[0.0018]  none
none[0.9866]  arg1_node[0.0000]  arg2_node[0.0133]  none
none[0.9866]  arg1_node[0.0000]  arg2_node[0.0133]  none
none[0.9868]  arg1_node[0.0000]  arg2_node[0.0132]  none
none[0.9869]  arg1_node[0.0000]  arg2_node[0.0131]  none
none[0.9817]  arg1_node[0.0001]  arg2_node[0.0183]  none
none[0.8064]  arg1_node[0.0001]  arg2_node[0.1936]  none
none[0.9866]  arg1_node[0.0000]  arg2_node[0.0133]  none
