doc_140.txt.ptree,0,6,0..3,The
doc_140.txt.ptree,0,8,4..13,Samsonite
doc_140.txt.ptree,0,10,14..17,and
doc_140.txt.ptree,0,12,18..26,American
doc_140.txt.ptree,0,14,27..36,Tourister
doc_140.txt.ptree,0,16,37..42,units
doc_140.txt.ptree,0,19,43..45,of
doc_140.txt.ptree,0,22,46..52,Astrum
doc_140.txt.ptree,0,24,53..66,International
doc_140.txt.ptree,0,26,67..72,Corp.
doc_140.txt.ptree,0,29,73..77,said
doc_140.txt.ptree,0,34,78..82,they
doc_140.txt.ptree,0,37,83..89,agreed
doc_140.txt.ptree,0,41,90..92,to
doc_140.txt.ptree,0,44,93..97,form
doc_140.txt.ptree,0,48,98..99,a
doc_140.txt.ptree,0,50,100..105,joint
doc_140.txt.ptree,0,52,106..113,venture
doc_140.txt.ptree,0,55,114..118,with
doc_140.txt.ptree,0,58,119..120,a
doc_140.txt.ptree,0,60,121..128,Russian
doc_140.txt.ptree,0,62,129..136,company
doc_140.txt.ptree,0,66,137..139,to
doc_140.txt.ptree,0,69,140..144,make
doc_140.txt.ptree,0,72,145..152,luggage
doc_140.txt.ptree,0,75,153..155,in
doc_140.txt.ptree,0,78,156..160,that
doc_140.txt.ptree,0,80,161..167,nation
doc_140.txt.ptree,0,82,167..168,.
doc_140.txt.ptree,1,7,170..171,A
doc_140.txt.ptree,1,9,172..181,spokesman
doc_140.txt.ptree,1,12,182..185,for
doc_140.txt.ptree,1,15,186..192,Astrum
doc_140.txt.ptree,1,17,192..193,COMMA
doc_140.txt.ptree,1,21,194..195,a
doc_140.txt.ptree,1,23,196..202,Fisher
doc_140.txt.ptree,1,25,203..209,Island
doc_140.txt.ptree,1,27,209..210,COMMA
doc_140.txt.ptree,1,29,211..215,Fla.
doc_140.txt.ptree,1,31,215..216,COMMA
doc_140.txt.ptree,1,33,217..224,company
doc_140.txt.ptree,1,37,225..233,formerly
doc_140.txt.ptree,1,39,234..239,known
doc_140.txt.ptree,1,42,240..242,as
doc_140.txt.ptree,1,45,243..247,E-II
doc_140.txt.ptree,1,47,248..256,Holdings
doc_140.txt.ptree,1,49,257..261,Inc.
doc_140.txt.ptree,1,51,261..262,COMMA
doc_140.txt.ptree,1,54,263..267,said
doc_140.txt.ptree,1,59,268..271,the
doc_140.txt.ptree,1,61,272..280,American
doc_140.txt.ptree,1,63,281..290,Tourister
doc_140.txt.ptree,1,65,291..294,and
doc_140.txt.ptree,1,67,295..304,Samsonite
doc_140.txt.ptree,1,69,305..310,units
doc_140.txt.ptree,1,72,311..315,will
doc_140.txt.ptree,1,75,316..322,invest
doc_140.txt.ptree,1,80,323..328,about
doc_140.txt.ptree,1,82,329..330,$
doc_140.txt.ptree,1,84,330..332,13
doc_140.txt.ptree,1,86,333..340,million
doc_140.txt.ptree,1,89,341..343,in
doc_140.txt.ptree,1,92,344..347,the
doc_140.txt.ptree,1,94,348..355,venture
doc_140.txt.ptree,1,96,355..356,.
doc_140.txt.ptree,2,6,358..363,Their
doc_140.txt.ptree,2,8,364..371,Russian
doc_140.txt.ptree,2,10,372..379,partner
doc_140.txt.ptree,2,12,379..380,COMMA
doc_140.txt.ptree,2,15,381..386,named
doc_140.txt.ptree,2,18,387..393,Dokofa
doc_140.txt.ptree,2,20,393..394,COMMA
doc_140.txt.ptree,2,23,395..397,is
doc_140.txt.ptree,2,26,398..403,based
doc_140.txt.ptree,2,29,404..406,in
doc_140.txt.ptree,2,32,407..414,Donskoy
doc_140.txt.ptree,2,34,414..415,COMMA
doc_140.txt.ptree,2,37,416..418,in
doc_140.txt.ptree,2,40,419..422,the
doc_140.txt.ptree,2,42,423..427,Tula
doc_140.txt.ptree,2,44,428..434,region
doc_140.txt.ptree,2,46,434..435,.
doc_140.txt.ptree,3,5,437..443,Astrum
doc_140.txt.ptree,3,7,444..456,subsidiaries
doc_140.txt.ptree,3,10,457..461,make
doc_140.txt.ptree,3,12,462..465,and
doc_140.txt.ptree,3,14,466..470,sell
doc_140.txt.ptree,3,17,471..486,water-treatment
doc_140.txt.ptree,3,19,487..496,equipment
doc_140.txt.ptree,3,21,496..497,COMMA
doc_140.txt.ptree,3,23,498..506,clothing
doc_140.txt.ptree,3,25,506..507,COMMA
doc_140.txt.ptree,3,27,508..511,pet
doc_140.txt.ptree,3,29,512..516,food
doc_140.txt.ptree,3,31,517..520,and
doc_140.txt.ptree,3,33,521..526,other
doc_140.txt.ptree,3,35,527..535,products
doc_140.txt.ptree,3,37,535..536,.
