none[0.1103]  arg1_node[0.8893]  arg2_node[0.0004]  arg1_node
none[0.9984]  arg1_node[0.0005]  arg2_node[0.0011]  none
none[0.0579]  arg1_node[0.0008]  arg2_node[0.9413]  arg2_node
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9603]  arg1_node[0.0002]  arg2_node[0.0395]  none
none[0.9984]  arg1_node[0.0002]  arg2_node[0.0014]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9727]  arg1_node[0.0241]  arg2_node[0.0032]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9957]  arg1_node[0.0013]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9829]  arg1_node[0.0140]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9724]  arg1_node[0.0273]  arg2_node[0.0003]  none
none[0.9542]  arg1_node[0.0453]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9783]  arg1_node[0.0212]  arg2_node[0.0005]  none
none[0.9960]  arg1_node[0.0035]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.5826]  arg1_node[0.4166]  arg2_node[0.0008]  none
none[0.4455]  arg1_node[0.5519]  arg2_node[0.0026]  arg1_node
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9016]  arg1_node[0.0972]  arg2_node[0.0011]  none
none[0.9691]  arg1_node[0.0287]  arg2_node[0.0022]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9985]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0715]  arg1_node[0.0003]  arg2_node[0.9282]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9681]  arg1_node[0.0001]  arg2_node[0.0318]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0011]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9642]  arg1_node[0.0285]  arg2_node[0.0072]  none
none[0.5642]  arg1_node[0.3981]  arg2_node[0.0377]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.5680]  arg1_node[0.0047]  arg2_node[0.4273]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9769]  arg1_node[0.0003]  arg2_node[0.0228]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9883]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9883]  arg1_node[0.0000]  arg2_node[0.0117]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9882]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0119]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0119]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0119]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0119]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9881]  arg1_node[0.0000]  arg2_node[0.0118]  none
none[0.9884]  arg1_node[0.0000]  arg2_node[0.0116]  none
none[0.9884]  arg1_node[0.0000]  arg2_node[0.0116]  none
none[0.9884]  arg1_node[0.0000]  arg2_node[0.0116]  none
none[0.9884]  arg1_node[0.0000]  arg2_node[0.0116]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
