none[0.2716]  arg1_node[0.7246]  arg2_node[0.0038]  arg1_node
none[0.9688]  arg1_node[0.0290]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0023]  arg2_node[0.0006]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0716]  arg1_node[0.0003]  arg2_node[0.9280]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9682]  arg1_node[0.0001]  arg2_node[0.0317]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.4370]  arg1_node[0.5478]  arg2_node[0.0152]  arg1_node
none[0.7007]  arg1_node[0.2356]  arg2_node[0.0637]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9967]  arg1_node[0.0018]  arg2_node[0.0015]  none
none[0.9967]  arg1_node[0.0018]  arg2_node[0.0015]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9839]  arg1_node[0.0133]  arg2_node[0.0028]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9966]  arg1_node[0.0020]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0017]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.9968]  arg1_node[0.0018]  arg2_node[0.0014]  none
none[0.7113]  arg1_node[0.0105]  arg2_node[0.2782]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0061]  none
none[0.9875]  arg1_node[0.0006]  arg2_node[0.0120]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0062]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0061]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0062]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0062]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0062]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0062]  none
none[0.9938]  arg1_node[0.0001]  arg2_node[0.0061]  none
none[0.9937]  arg1_node[0.0001]  arg2_node[0.0062]  none
none[0.9433]  arg1_node[0.0561]  arg2_node[0.0006]  none
none[0.9433]  arg1_node[0.0561]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9433]  arg1_node[0.0561]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9433]  arg1_node[0.0561]  arg2_node[0.0006]  none
none[0.9737]  arg1_node[0.0260]  arg2_node[0.0003]  none
none[0.9984]  arg1_node[0.0011]  arg2_node[0.0005]  none
none[0.9739]  arg1_node[0.0258]  arg2_node[0.0003]  none
none[0.9741]  arg1_node[0.0256]  arg2_node[0.0003]  none
none[0.9984]  arg1_node[0.0011]  arg2_node[0.0005]  none
none[0.2777]  arg1_node[0.7209]  arg2_node[0.0014]  arg1_node
none[0.9984]  arg1_node[0.0011]  arg2_node[0.0005]  none
none[0.2718]  arg1_node[0.7268]  arg2_node[0.0014]  arg1_node
none[0.9984]  arg1_node[0.0011]  arg2_node[0.0005]  none
none[0.9532]  arg1_node[0.0384]  arg2_node[0.0084]  none
none[0.9761]  arg1_node[0.0236]  arg2_node[0.0003]  none
none[0.9604]  arg1_node[0.0001]  arg2_node[0.0395]  none
none[0.0878]  arg1_node[0.0023]  arg2_node[0.9099]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.1190]  arg1_node[0.8787]  arg2_node[0.0023]  arg1_node
none[0.9756]  arg1_node[0.0234]  arg2_node[0.0010]  none
none[0.9771]  arg1_node[0.0226]  arg2_node[0.0003]  none
none[0.0855]  arg1_node[0.0019]  arg2_node[0.9126]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9482]  arg1_node[0.0000]  arg2_node[0.0517]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9772]  arg1_node[0.0204]  arg2_node[0.0025]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9230]  arg1_node[0.0739]  arg2_node[0.0031]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.0577]  arg1_node[0.9371]  arg2_node[0.0052]  arg1_node
none[0.8208]  arg1_node[0.0123]  arg2_node[0.1669]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9975]  arg1_node[0.0005]  arg2_node[0.0020]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9972]  arg1_node[0.0011]  arg2_node[0.0016]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.9987]  arg1_node[0.0009]  arg2_node[0.0004]  none
none[0.5331]  arg1_node[0.0003]  arg2_node[0.4665]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9913]  arg1_node[0.0000]  arg2_node[0.0087]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9929]  arg1_node[0.0000]  arg2_node[0.0071]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9984]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.9983]  arg1_node[0.0000]  arg2_node[0.0016]  none
none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.6785]  arg1_node[0.0098]  arg2_node[0.3117]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9950]  arg1_node[0.0004]  arg2_node[0.0046]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9952]  arg1_node[0.0011]  arg2_node[0.0037]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.3359]  arg1_node[0.0002]  arg2_node[0.6638]  arg2_node
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9805]  arg1_node[0.0000]  arg2_node[0.0195]  none
