doc_107.txt.ptree,0,6,0..3,The
doc_107.txt.ptree,0,8,4..7,key
doc_107.txt.ptree,0,11,8..12,U.S.
doc_107.txt.ptree,0,13,13..16,and
doc_107.txt.ptree,0,15,17..24,foreign
doc_107.txt.ptree,0,17,25..31,annual
doc_107.txt.ptree,0,19,32..40,interest
doc_107.txt.ptree,0,21,41..46,rates
doc_107.txt.ptree,0,24,47..52,below
doc_107.txt.ptree,0,28,53..56,are
doc_107.txt.ptree,0,32,57..58,a
doc_107.txt.ptree,0,34,59..64,guide
doc_107.txt.ptree,0,37,65..67,to
doc_107.txt.ptree,0,40,68..75,general
doc_107.txt.ptree,0,42,76..82,levels
doc_107.txt.ptree,0,44,83..86,but
doc_107.txt.ptree,0,47,87..89,do
doc_107.txt.ptree,0,49,89..92,n't
doc_107.txt.ptree,0,52,93..99,always
doc_107.txt.ptree,0,55,100..109,represent
doc_107.txt.ptree,0,58,110..116,actual
doc_107.txt.ptree,0,60,117..129,transactions
doc_107.txt.ptree,0,62,129..130,.
doc_107.txt.ptree,1,5,132..137,PRIME
doc_107.txt.ptree,1,7,138..142,RATE
doc_107.txt.ptree,1,9,142..143,:
doc_107.txt.ptree,1,14,149..150,%
doc_107.txt.ptree,1,16,150..151,.
doc_107.txt.ptree,2,6,153..156,The
doc_107.txt.ptree,2,8,157..161,base
doc_107.txt.ptree,2,10,162..166,rate
doc_107.txt.ptree,2,13,167..169,on
doc_107.txt.ptree,2,16,170..179,corporate
doc_107.txt.ptree,2,18,180..185,loans
doc_107.txt.ptree,2,21,186..192,posted
doc_107.txt.ptree,2,24,193..195,by
doc_107.txt.ptree,2,29,196..198,at
doc_107.txt.ptree,2,31,199..204,least
doc_107.txt.ptree,2,33,205..207,75
doc_107.txt.ptree,2,35,207..208,%
doc_107.txt.ptree,2,38,209..211,of
doc_107.txt.ptree,2,42,212..215,the
doc_107.txt.ptree,2,44,216..222,nation
doc_107.txt.ptree,2,46,222..224,'s
doc_107.txt.ptree,2,48,225..227,30
doc_107.txt.ptree,2,50,228..235,largest
doc_107.txt.ptree,2,52,236..241,banks
doc_107.txt.ptree,2,54,241..242,.
doc_107.txt.ptree,3,5,244..251,FEDERAL
doc_107.txt.ptree,3,7,252..257,FUNDS
doc_107.txt.ptree,3,9,257..258,:
doc_107.txt.ptree,3,15,265..266,%
doc_107.txt.ptree,3,17,267..271,high
doc_107.txt.ptree,3,19,271..272,COMMA
doc_107.txt.ptree,3,25,278..279,%
doc_107.txt.ptree,3,28,280..283,low
doc_107.txt.ptree,3,30,283..284,COMMA
doc_107.txt.ptree,3,33,285..286,2
doc_107.txt.ptree,3,35,286..287,%
doc_107.txt.ptree,3,37,288..292,near
doc_107.txt.ptree,3,39,293..300,closing
doc_107.txt.ptree,3,41,301..304,bid
doc_107.txt.ptree,3,43,304..305,COMMA
doc_107.txt.ptree,3,49,311..312,%
doc_107.txt.ptree,3,52,313..320,offered
doc_107.txt.ptree,3,54,320..321,.
doc_107.txt.ptree,4,5,323..331,Reserves
doc_107.txt.ptree,4,8,332..338,traded
doc_107.txt.ptree,4,11,339..344,among
doc_107.txt.ptree,4,15,345..355,commercial
doc_107.txt.ptree,4,17,356..361,banks
doc_107.txt.ptree,4,20,362..365,for
doc_107.txt.ptree,4,23,366..375,overnight
doc_107.txt.ptree,4,25,376..379,use
doc_107.txt.ptree,4,28,380..382,in
doc_107.txt.ptree,4,32,383..390,amounts
doc_107.txt.ptree,4,35,391..393,of
doc_107.txt.ptree,4,39,394..395,$
doc_107.txt.ptree,4,41,395..396,1
doc_107.txt.ptree,4,43,397..404,million
doc_107.txt.ptree,4,45,405..407,or
doc_107.txt.ptree,4,47,408..412,more
doc_107.txt.ptree,4,49,412..413,.
doc_107.txt.ptree,5,5,415..421,Source
doc_107.txt.ptree,5,7,421..422,:
doc_107.txt.ptree,5,10,423..429,Prebon
doc_107.txt.ptree,5,12,430..436,Yamane
doc_107.txt.ptree,5,15,437..438,(
doc_107.txt.ptree,5,18,438..444,U.S.A.
doc_107.txt.ptree,5,20,444..445,)
doc_107.txt.ptree,5,22,446..450,Inc.
doc_107.txt.ptree,5,24,449..450,.
doc_107.txt.ptree,6,5,452..460,DISCOUNT
doc_107.txt.ptree,6,7,461..465,RATE
doc_107.txt.ptree,6,9,465..466,:
doc_107.txt.ptree,6,12,467..468,3
doc_107.txt.ptree,6,14,468..469,%
doc_107.txt.ptree,6,16,469..470,.
doc_107.txt.ptree,7,5,472..475,The
doc_107.txt.ptree,7,7,476..482,charge
doc_107.txt.ptree,7,10,483..485,on
doc_107.txt.ptree,7,14,486..491,loans
doc_107.txt.ptree,7,17,492..494,to
doc_107.txt.ptree,7,20,495..505,depository
doc_107.txt.ptree,7,22,506..518,institutions
doc_107.txt.ptree,7,25,519..521,by
doc_107.txt.ptree,7,28,522..525,the
doc_107.txt.ptree,7,30,526..533,Federal
doc_107.txt.ptree,7,32,534..541,Reserve
doc_107.txt.ptree,7,34,542..547,Banks
doc_107.txt.ptree,7,36,547..548,.
doc_107.txt.ptree,8,5,550..554,CALL
doc_107.txt.ptree,8,7,555..560,MONEY
doc_107.txt.ptree,8,9,560..561,:
doc_107.txt.ptree,8,14,567..568,%
doc_107.txt.ptree,8,16,568..569,.
doc_107.txt.ptree,9,5,571..574,The
doc_107.txt.ptree,9,7,575..581,charge
doc_107.txt.ptree,9,10,582..584,on
doc_107.txt.ptree,9,14,585..590,loans
doc_107.txt.ptree,9,17,591..593,to
doc_107.txt.ptree,9,20,594..601,brokers
doc_107.txt.ptree,9,23,602..604,on
doc_107.txt.ptree,9,26,605..610,stock
doc_107.txt.ptree,9,28,611..619,exchange
doc_107.txt.ptree,9,30,620..630,collateral
doc_107.txt.ptree,9,32,630..631,.
doc_107.txt.ptree,10,5,633..639,Source
doc_107.txt.ptree,10,7,639..640,:
doc_107.txt.ptree,10,10,641..644,Dow
doc_107.txt.ptree,10,12,645..650,Jones
doc_107.txt.ptree,10,14,651..659,Telerate
doc_107.txt.ptree,10,16,660..664,Inc.
doc_107.txt.ptree,10,18,663..664,.
doc_107.txt.ptree,11,6,666..676,COMMERCIAL
doc_107.txt.ptree,11,8,677..682,PAPER
doc_107.txt.ptree,11,11,683..689,placed
doc_107.txt.ptree,11,14,690..698,directly
doc_107.txt.ptree,11,17,699..701,by
doc_107.txt.ptree,11,20,702..709,General
doc_107.txt.ptree,11,22,710..718,Electric
doc_107.txt.ptree,11,24,719..726,Capital
doc_107.txt.ptree,11,26,727..732,Corp.
doc_107.txt.ptree,11,28,732..733,:
