none[0.7174]  arg1_node[0.2819]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9457]  arg1_node[0.0538]  arg2_node[0.0005]  none
none[0.4455]  arg1_node[0.5519]  arg2_node[0.0026]  arg1_node
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9016]  arg1_node[0.0972]  arg2_node[0.0011]  none
none[0.9691]  arg1_node[0.0287]  arg2_node[0.0022]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0715]  arg1_node[0.0003]  arg2_node[0.9282]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9681]  arg1_node[0.0001]  arg2_node[0.0318]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.3200]  arg1_node[0.6791]  arg2_node[0.0009]  arg1_node
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9979]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9912]  arg1_node[0.0065]  arg2_node[0.0024]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.5926]  arg1_node[0.0576]  arg2_node[0.3499]  none
none[0.8484]  arg1_node[0.1489]  arg2_node[0.0028]  none
none[0.5110]  arg1_node[0.4767]  arg2_node[0.0123]  none
none[0.9982]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9982]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9982]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9982]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9982]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9981]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9981]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9833]  arg1_node[0.0160]  arg2_node[0.0008]  none
none[0.9104]  arg1_node[0.0000]  arg2_node[0.0896]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0055]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0055]  none
