none[0.0601]  arg1_node[0.9301]  arg2_node[0.0099]  arg1_node
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.7202]  arg1_node[0.0103]  arg2_node[0.2695]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9958]  arg1_node[0.0004]  arg2_node[0.0037]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0008]  arg2_node[0.0007]  none
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0007]  none
none[0.3830]  arg1_node[0.0002]  arg2_node[0.6167]  arg2_node
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9841]  arg1_node[0.0000]  arg2_node[0.0159]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9870]  arg1_node[0.0000]  arg2_node[0.0129]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.4156]  arg1_node[0.5572]  arg2_node[0.0272]  arg1_node
none[0.6532]  arg1_node[0.2348]  arg2_node[0.1119]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9806]  arg1_node[0.0142]  arg2_node[0.0052]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9952]  arg1_node[0.0021]  arg2_node[0.0027]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.9954]  arg1_node[0.0019]  arg2_node[0.0027]  none
none[0.5704]  arg1_node[0.0090]  arg2_node[0.4206]  none
none[0.9884]  arg1_node[0.0001]  arg2_node[0.0115]  none
none[0.9771]  arg1_node[0.0006]  arg2_node[0.0223]  none
none[0.9884]  arg1_node[0.0001]  arg2_node[0.0115]  none
none[0.9884]  arg1_node[0.0001]  arg2_node[0.0115]  none
none[0.9884]  arg1_node[0.0001]  arg2_node[0.0115]  none
none[0.9884]  arg1_node[0.0001]  arg2_node[0.0115]  none
none[0.9884]  arg1_node[0.0001]  arg2_node[0.0115]  none
none[0.9886]  arg1_node[0.0001]  arg2_node[0.0114]  none
none[0.9886]  arg1_node[0.0001]  arg2_node[0.0114]  none
none[0.1103]  arg1_node[0.8893]  arg2_node[0.0004]  arg1_node
none[0.9984]  arg1_node[0.0005]  arg2_node[0.0011]  none
none[0.0579]  arg1_node[0.0008]  arg2_node[0.9413]  arg2_node
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9603]  arg1_node[0.0002]  arg2_node[0.0395]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9727]  arg1_node[0.0241]  arg2_node[0.0032]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0029]  none
none[0.9960]  arg1_node[0.0002]  arg2_node[0.0038]  none
none[0.9960]  arg1_node[0.0002]  arg2_node[0.0038]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9960]  arg1_node[0.0002]  arg2_node[0.0038]  none
none[0.9960]  arg1_node[0.0002]  arg2_node[0.0038]  none
none[0.9960]  arg1_node[0.0002]  arg2_node[0.0038]  none
none[0.2930]  arg1_node[0.6993]  arg2_node[0.0077]  arg1_node
none[0.9981]  arg1_node[0.0009]  arg2_node[0.0010]  none
none[0.9698]  arg1_node[0.0260]  arg2_node[0.0042]  none
none[0.9969]  arg1_node[0.0021]  arg2_node[0.0011]  none
none[0.9981]  arg1_node[0.0009]  arg2_node[0.0010]  none
none[0.9962]  arg1_node[0.0027]  arg2_node[0.0011]  none
none[0.9981]  arg1_node[0.0009]  arg2_node[0.0010]  none
none[0.9981]  arg1_node[0.0009]  arg2_node[0.0010]  none
none[0.9981]  arg1_node[0.0009]  arg2_node[0.0010]  none
none[0.9981]  arg1_node[0.0009]  arg2_node[0.0010]  none
none[0.9982]  arg1_node[0.0001]  arg2_node[0.0016]  none
none[0.0396]  arg1_node[0.0002]  arg2_node[0.9602]  arg2_node
none[0.9956]  arg1_node[0.0000]  arg2_node[0.0044]  none
none[0.9422]  arg1_node[0.0000]  arg2_node[0.0578]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0021]  none
none[0.9956]  arg1_node[0.0000]  arg2_node[0.0044]  none
none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.6785]  arg1_node[0.0098]  arg2_node[0.3117]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9950]  arg1_node[0.0004]  arg2_node[0.0046]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.3359]  arg1_node[0.0002]  arg2_node[0.6638]  arg2_node
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9805]  arg1_node[0.0000]  arg2_node[0.0195]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0037]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0037]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.0462]  arg1_node[0.9451]  arg2_node[0.0087]  arg1_node
none[0.6899]  arg1_node[0.0130]  arg2_node[0.2970]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9951]  arg1_node[0.0006]  arg2_node[0.0043]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.9981]  arg1_node[0.0011]  arg2_node[0.0008]  none
none[0.3505]  arg1_node[0.0003]  arg2_node[0.6492]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9817]  arg1_node[0.0000]  arg2_node[0.0183]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.8653]  arg1_node[0.1343]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9983]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9982]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.9983]  arg1_node[0.0013]  arg2_node[0.0004]  none
none[0.2374]  arg1_node[0.7620]  arg2_node[0.0006]  arg1_node
none[0.9991]  arg1_node[0.0002]  arg2_node[0.0007]  none
none[0.0882]  arg1_node[0.0005]  arg2_node[0.9113]  arg2_node
none[0.9981]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9745]  arg1_node[0.0001]  arg2_node[0.0255]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.9981]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9981]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9981]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9981]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9981]  arg1_node[0.0001]  arg2_node[0.0019]  none
