none[0.0981]  arg1_node[0.9016]  arg2_node[0.0003]  arg1_node
none[0.9985]  arg1_node[0.0005]  arg2_node[0.0010]  none
none[0.0655]  arg1_node[0.0010]  arg2_node[0.9334]  arg2_node
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9650]  arg1_node[0.0002]  arg2_node[0.0348]  none
none[0.9986]  arg1_node[0.0002]  arg2_node[0.0013]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9698]  arg1_node[0.0274]  arg2_node[0.0028]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0002]  arg2_node[0.0026]  none
none[0.9964]  arg1_node[0.0002]  arg2_node[0.0034]  none
none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.6785]  arg1_node[0.0098]  arg2_node[0.3117]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9950]  arg1_node[0.0004]  arg2_node[0.0046]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.3359]  arg1_node[0.0002]  arg2_node[0.6638]  arg2_node
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9805]  arg1_node[0.0000]  arg2_node[0.0195]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.2716]  arg1_node[0.7246]  arg2_node[0.0038]  arg1_node
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9688]  arg1_node[0.0290]  arg2_node[0.0022]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0716]  arg1_node[0.0003]  arg2_node[0.9280]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9682]  arg1_node[0.0001]  arg2_node[0.0317]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.8810]  arg1_node[0.1184]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9976]  arg1_node[0.0015]  arg2_node[0.0008]  none
none[0.2643]  arg1_node[0.7347]  arg2_node[0.0009]  arg1_node
none[0.9988]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0625]  arg1_node[0.0003]  arg2_node[0.9372]  arg2_node
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9634]  arg1_node[0.0001]  arg2_node[0.0366]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0027]  none
none[0.9886]  arg1_node[0.0084]  arg2_node[0.0030]  none
none[0.4815]  arg1_node[0.5156]  arg2_node[0.0029]  arg1_node
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9981]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9981]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9137]  arg1_node[0.0851]  arg2_node[0.0012]  none
none[0.9728]  arg1_node[0.0249]  arg2_node[0.0023]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0695]  arg1_node[0.0003]  arg2_node[0.9302]  arg2_node
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9672]  arg1_node[0.0000]  arg2_node[0.0328]  none
none[0.9988]  arg1_node[0.0000]  arg2_node[0.0012]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.0593]  arg1_node[0.9287]  arg2_node[0.0120]  arg1_node
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.3359]  arg1_node[0.0002]  arg2_node[0.6638]  arg2_node
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9805]  arg1_node[0.0000]  arg2_node[0.0195]  none
none[0.9963]  arg1_node[0.0000]  arg2_node[0.0037]  none
none[0.9962]  arg1_node[0.0000]  arg2_node[0.0038]  none
none[0.6882]  arg1_node[0.2762]  arg2_node[0.0356]  none
none[0.3185]  arg1_node[0.6770]  arg2_node[0.0046]  arg1_node
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.9745]  arg1_node[0.0232]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0019]  arg2_node[0.0006]  none
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.9970]  arg1_node[0.0024]  arg2_node[0.0006]  none
none[0.9986]  arg1_node[0.0008]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0705]  arg1_node[0.0002]  arg2_node[0.9292]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9677]  arg1_node[0.0000]  arg2_node[0.0323]  none
none[0.9931]  arg1_node[0.0000]  arg2_node[0.0068]  none
none[0.9931]  arg1_node[0.0000]  arg2_node[0.0069]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9968]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.0563]  arg1_node[0.9330]  arg2_node[0.0107]  arg1_node
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
