doc_108.txt.ptree,0,5,0..10,AutoImmune
doc_108.txt.ptree,0,7,11..15,Inc.
doc_108.txt.ptree,0,10,16..20,said
doc_108.txt.ptree,0,15,21..23,it
doc_108.txt.ptree,0,18,24..26,is
doc_108.txt.ptree,0,21,27..35,starting
doc_108.txt.ptree,0,24,36..41,Phase
doc_108.txt.ptree,0,26,42..45,III
doc_108.txt.ptree,0,28,46..51,human
doc_108.txt.ptree,0,30,52..58,trials
doc_108.txt.ptree,0,33,59..61,on
doc_108.txt.ptree,0,37,62..65,its
doc_108.txt.ptree,0,39,66..70,lead
doc_108.txt.ptree,0,41,71..78,product
doc_108.txt.ptree,0,43,78..79,COMMA
doc_108.txt.ptree,0,46,80..87,Myloral
doc_108.txt.ptree,0,48,87..88,COMMA
doc_108.txt.ptree,0,52,89..94,which
doc_108.txt.ptree,0,56,95..97,is
doc_108.txt.ptree,0,59,98..106,designed
doc_108.txt.ptree,0,63,107..109,to
doc_108.txt.ptree,0,66,110..114,help
doc_108.txt.ptree,0,69,115..123,multiple
doc_108.txt.ptree,0,71,124..133,sclerosis
doc_108.txt.ptree,0,73,134..142,patients
doc_108.txt.ptree,0,75,142..143,.
doc_108.txt.ptree,1,5,145..155,AutoImmune
doc_108.txt.ptree,1,8,156..160,said
doc_108.txt.ptree,1,14,161..164,the
doc_108.txt.ptree,1,16,165..171,trials
doc_108.txt.ptree,1,19,172..174,on
doc_108.txt.ptree,1,23,175..178,500
doc_108.txt.ptree,1,25,179..187,patients
doc_108.txt.ptree,1,28,188..190,at
doc_108.txt.ptree,1,32,191..193,13
doc_108.txt.ptree,1,34,194..201,medical
doc_108.txt.ptree,1,36,202..209,centers
doc_108.txt.ptree,1,39,210..212,in
doc_108.txt.ptree,1,42,213..216,the
doc_108.txt.ptree,1,44,217..221,U.S.
doc_108.txt.ptree,1,46,222..225,and
doc_108.txt.ptree,1,48,226..232,Canada
doc_108.txt.ptree,1,51,233..236,are
doc_108.txt.ptree,1,54,237..245,expected
doc_108.txt.ptree,1,58,246..248,to
doc_108.txt.ptree,1,61,249..253,take
doc_108.txt.ptree,1,64,254..257,two
doc_108.txt.ptree,1,66,258..263,years
doc_108.txt.ptree,1,68,263..264,.
doc_108.txt.ptree,2,5,266..273,Myloral
doc_108.txt.ptree,2,8,274..276,is
doc_108.txt.ptree,2,12,277..279,an
doc_108.txt.ptree,2,14,280..284,oral
doc_108.txt.ptree,2,16,285..294,tolerance
doc_108.txt.ptree,2,18,295..302,therapy
doc_108.txt.ptree,2,21,303..311,designed
doc_108.txt.ptree,2,25,312..314,to
doc_108.txt.ptree,2,28,315..323,suppress
doc_108.txt.ptree,2,31,324..327,the
doc_108.txt.ptree,2,33,328..334,immune
doc_108.txt.ptree,2,35,335..341,system
doc_108.txt.ptree,2,38,342..344,in
doc_108.txt.ptree,2,41,345..353,specific
doc_108.txt.ptree,2,43,354..359,areas
doc_108.txt.ptree,2,47,360..365,where
doc_108.txt.ptree,2,52,366..376,autoimmune
doc_108.txt.ptree,2,54,377..384,attacks
doc_108.txt.ptree,2,57,385..389,such
doc_108.txt.ptree,2,59,390..392,as
doc_108.txt.ptree,2,62,393..401,multiple
doc_108.txt.ptree,2,64,402..411,sclerosis
doc_108.txt.ptree,2,67,412..417,occur
doc_108.txt.ptree,2,69,417..418,.
doc_108.txt.ptree,3,5,420..422,In
doc_108.txt.ptree,3,8,423..431,February
doc_108.txt.ptree,3,10,432..436,1993
doc_108.txt.ptree,3,12,436..437,COMMA
doc_108.txt.ptree,3,15,438..448,scientists
doc_108.txt.ptree,3,18,449..457,reported
doc_108.txt.ptree,3,22,458..459,a
doc_108.txt.ptree,3,25,460..462,50
doc_108.txt.ptree,3,27,462..463,%
doc_108.txt.ptree,3,29,464..473,reduction
doc_108.txt.ptree,3,32,474..476,in
doc_108.txt.ptree,3,35,477..479,MS
doc_108.txt.ptree,3,37,480..487,attacks
doc_108.txt.ptree,3,40,488..490,in
doc_108.txt.ptree,3,44,491..493,30
doc_108.txt.ptree,3,46,494..502,patients
doc_108.txt.ptree,3,49,503..510,studied
doc_108.txt.ptree,3,52,511..513,in
doc_108.txt.ptree,3,56,514..515,a
doc_108.txt.ptree,3,58,516..521,pilot
doc_108.txt.ptree,3,60,522..527,trial
doc_108.txt.ptree,3,63,528..530,of
doc_108.txt.ptree,3,66,531..538,Myloral
doc_108.txt.ptree,3,68,538..539,.
doc_108.txt.ptree,4,5,541..543,In
doc_108.txt.ptree,4,8,544..550,animal
doc_108.txt.ptree,4,10,551..558,studies
doc_108.txt.ptree,4,12,558..559,COMMA
doc_108.txt.ptree,4,16,560..563,the
doc_108.txt.ptree,4,18,564..571,protein
doc_108.txt.ptree,4,21,572..574,in
doc_108.txt.ptree,4,24,575..582,Myloral
doc_108.txt.ptree,4,27,583..586,has
doc_108.txt.ptree,4,30,587..591,been
doc_108.txt.ptree,4,33,592..597,shown
doc_108.txt.ptree,4,37,598..600,to
doc_108.txt.ptree,4,40,601..607,reduce
doc_108.txt.ptree,4,44,608..611,the
doc_108.txt.ptree,4,46,612..621,frequency
doc_108.txt.ptree,4,48,622..625,and
doc_108.txt.ptree,4,50,626..634,severity
doc_108.txt.ptree,4,53,635..637,of
doc_108.txt.ptree,4,56,638..640,MS
doc_108.txt.ptree,4,58,641..648,attacks
doc_108.txt.ptree,4,60,648..649,COMMA
doc_108.txt.ptree,4,64,650..657,slowing
doc_108.txt.ptree,4,68,658..661,the
doc_108.txt.ptree,4,70,662..673,progression
doc_108.txt.ptree,4,73,674..676,of
doc_108.txt.ptree,4,76,677..680,the
doc_108.txt.ptree,4,78,681..688,disease
doc_108.txt.ptree,4,80,688..689,.
