none[0.9793]  arg1_node[0.0205]  arg2_node[0.0002]  none
none[0.4884]  arg1_node[0.5090]  arg2_node[0.0026]  arg1_node
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9159]  arg1_node[0.0831]  arg2_node[0.0011]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9737]  arg1_node[0.0242]  arg2_node[0.0021]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9795]  arg1_node[0.0200]  arg2_node[0.0006]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.9971]  arg1_node[0.0001]  arg2_node[0.0028]  none
none[0.3195]  arg1_node[0.6794]  arg2_node[0.0012]  arg1_node
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0010]  none
none[0.0615]  arg1_node[0.0002]  arg2_node[0.9383]  arg2_node
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9628]  arg1_node[0.0000]  arg2_node[0.0372]  none
none[0.9986]  arg1_node[0.0000]  arg2_node[0.0013]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9986]  arg1_node[0.0000]  arg2_node[0.0013]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9905]  arg1_node[0.0065]  arg2_node[0.0030]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9955]  arg1_node[0.0016]  arg2_node[0.0029]  none
none[0.9632]  arg1_node[0.0325]  arg2_node[0.0044]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.2765]  arg1_node[0.7160]  arg2_node[0.0074]  arg1_node
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9676]  arg1_node[0.0281]  arg2_node[0.0043]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9980]  arg1_node[0.0010]  arg2_node[0.0010]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9973]  arg1_node[0.0014]  arg2_node[0.0014]  none
none[0.9982]  arg1_node[0.0001]  arg2_node[0.0017]  none
none[0.0388]  arg1_node[0.0002]  arg2_node[0.9611]  arg2_node
none[0.9955]  arg1_node[0.0000]  arg2_node[0.0045]  none
none[0.9409]  arg1_node[0.0001]  arg2_node[0.0590]  none
none[0.9978]  arg1_node[0.0001]  arg2_node[0.0022]  none
none[0.3095]  arg1_node[0.6864]  arg2_node[0.0040]  arg1_node
none[0.9986]  arg1_node[0.0009]  arg2_node[0.0005]  none
none[0.9737]  arg1_node[0.0242]  arg2_node[0.0021]  none
none[0.9975]  arg1_node[0.0019]  arg2_node[0.0005]  none
none[0.9991]  arg1_node[0.0001]  arg2_node[0.0008]  none
none[0.0770]  arg1_node[0.0003]  arg2_node[0.9227]  arg2_node
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9705]  arg1_node[0.0000]  arg2_node[0.0294]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9978]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.4338]  arg1_node[0.5633]  arg2_node[0.0029]  arg1_node
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.8973]  arg1_node[0.1014]  arg2_node[0.0013]  none
none[0.9675]  arg1_node[0.0300]  arg2_node[0.0025]  none
none[0.9952]  arg1_node[0.0042]  arg2_node[0.0006]  none
none[0.9983]  arg1_node[0.0011]  arg2_node[0.0006]  none
none[0.9989]  arg1_node[0.0002]  arg2_node[0.0010]  none
none[0.0636]  arg1_node[0.0003]  arg2_node[0.9361]  arg2_node
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9965]  arg1_node[0.0001]  arg2_node[0.0035]  none
none[0.9640]  arg1_node[0.0001]  arg2_node[0.0359]  none
none[0.9986]  arg1_node[0.0001]  arg2_node[0.0013]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.4678]  arg1_node[0.5291]  arg2_node[0.0032]  arg1_node
none[0.9984]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9092]  arg1_node[0.0895]  arg2_node[0.0013]  none
none[0.9712]  arg1_node[0.0262]  arg2_node[0.0026]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0010]  none
none[0.0620]  arg1_node[0.0002]  arg2_node[0.9378]  arg2_node
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9631]  arg1_node[0.0001]  arg2_node[0.0369]  none
none[0.9986]  arg1_node[0.0000]  arg2_node[0.0013]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0027]  none
none[0.9814]  arg1_node[0.0178]  arg2_node[0.0008]  none
none[0.9980]  arg1_node[0.0007]  arg2_node[0.0014]  none
none[0.9811]  arg1_node[0.0181]  arg2_node[0.0008]  none
none[0.9802]  arg1_node[0.0190]  arg2_node[0.0008]  none
none[0.2426]  arg1_node[0.6875]  arg2_node[0.0699]  arg1_node
none[0.6977]  arg1_node[0.2758]  arg2_node[0.0266]  none
none[0.9980]  arg1_node[0.0007]  arg2_node[0.0014]  none
none[0.7374]  arg1_node[0.1330]  arg2_node[0.1296]  none
none[0.4098]  arg1_node[0.0509]  arg2_node[0.5393]  arg2_node
none[0.9205]  arg1_node[0.0777]  arg2_node[0.0018]  none
none[0.7348]  arg1_node[0.0357]  arg2_node[0.2295]  none
none[0.9814]  arg1_node[0.0178]  arg2_node[0.0008]  none
