none[0.1146]  arg1_node[0.8850]  arg2_node[0.0004]  arg1_node
none[0.9986]  arg1_node[0.0004]  arg2_node[0.0010]  none
none[0.0650]  arg1_node[0.0009]  arg2_node[0.9341]  arg2_node
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9648]  arg1_node[0.0002]  arg2_node[0.0351]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9964]  arg1_node[0.0002]  arg2_node[0.0034]  none
none[0.9964]  arg1_node[0.0002]  arg2_node[0.0034]  none
none[0.9964]  arg1_node[0.0002]  arg2_node[0.0034]  none
none[0.9964]  arg1_node[0.0002]  arg2_node[0.0034]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9741]  arg1_node[0.0231]  arg2_node[0.0028]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9972]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9897]  arg1_node[0.0076]  arg2_node[0.0027]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.9973]  arg1_node[0.0001]  arg2_node[0.0026]  none
none[0.0881]  arg1_node[0.8961]  arg2_node[0.0159]  arg1_node
none[0.7040]  arg1_node[0.0066]  arg2_node[0.2894]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.9956]  arg1_node[0.0003]  arg2_node[0.0041]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.9987]  arg1_node[0.0006]  arg2_node[0.0008]  none
none[0.3611]  arg1_node[0.0001]  arg2_node[0.6388]  arg2_node
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9825]  arg1_node[0.0000]  arg2_node[0.0174]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.9967]  arg1_node[0.0000]  arg2_node[0.0033]  none
none[0.8884]  arg1_node[0.0272]  arg2_node[0.0844]  none
none[0.9922]  arg1_node[0.0072]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9964]  arg1_node[0.0030]  arg2_node[0.0006]  none
none[0.6233]  arg1_node[0.3757]  arg2_node[0.0010]  none
none[0.4875]  arg1_node[0.5091]  arg2_node[0.0033]  arg1_node
none[0.9980]  arg1_node[0.0012]  arg2_node[0.0008]  none
none[0.9154]  arg1_node[0.0832]  arg2_node[0.0014]  none
none[0.9731]  arg1_node[0.0243]  arg2_node[0.0026]  none
none[0.9960]  arg1_node[0.0034]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0010]  none
none[0.0615]  arg1_node[0.0002]  arg2_node[0.9383]  arg2_node
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9628]  arg1_node[0.0000]  arg2_node[0.0372]  none
none[0.9986]  arg1_node[0.0000]  arg2_node[0.0013]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9963]  arg1_node[0.0001]  arg2_node[0.0036]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
none[0.9972]  arg1_node[0.0000]  arg2_node[0.0028]  none
