doc_192.txt.ptree,0,6,0..8,Spectrum
doc_192.txt.ptree,0,8,9..20,Information
doc_192.txt.ptree,0,10,21..33,Technologies
doc_192.txt.ptree,0,12,34..38,Inc.
doc_192.txt.ptree,0,14,38..40,'s
doc_192.txt.ptree,0,16,41..50,revolving
doc_192.txt.ptree,0,18,51..55,door
doc_192.txt.ptree,0,21,56..65,continued
doc_192.txt.ptree,0,24,66..68,to
doc_192.txt.ptree,0,27,69..74,whirl
doc_192.txt.ptree,0,29,74..75,COMMA
doc_192.txt.ptree,0,32,76..80,with
doc_192.txt.ptree,0,36,81..89,Chairman
doc_192.txt.ptree,0,38,90..93,and
doc_192.txt.ptree,0,40,94..99,Chief
doc_192.txt.ptree,0,42,100..109,Executive
doc_192.txt.ptree,0,44,110..117,Officer
doc_192.txt.ptree,0,46,118..124,Edward
doc_192.txt.ptree,0,48,125..127,W.
doc_192.txt.ptree,0,50,128..135,Maskaly
doc_192.txt.ptree,0,53,136..142,saying
doc_192.txt.ptree,0,58,143..145,he
doc_192.txt.ptree,0,61,146..150,will
doc_192.txt.ptree,0,64,151..157,resign
doc_192.txt.ptree,0,67,158..162,once
doc_192.txt.ptree,0,71,163..164,a
doc_192.txt.ptree,0,73,165..176,replacement
doc_192.txt.ptree,0,76,177..179,is
doc_192.txt.ptree,0,79,180..185,found
doc_192.txt.ptree,0,81,185..186,.
doc_192.txt.ptree,1,5,188..191,Mr.
doc_192.txt.ptree,1,7,192..199,Maskaly
doc_192.txt.ptree,1,10,200..203,had
doc_192.txt.ptree,1,13,204..212,accepted
doc_192.txt.ptree,1,16,213..216,the
doc_192.txt.ptree,1,18,217..222,chief
doc_192.txt.ptree,1,20,223..232,executive
doc_192.txt.ptree,1,22,233..236,job
doc_192.txt.ptree,1,25,237..238,a
doc_192.txt.ptree,1,27,239..243,mere
doc_192.txt.ptree,1,29,244..248,week
doc_192.txt.ptree,1,31,249..252,ago
doc_192.txt.ptree,1,34,253..257,from
doc_192.txt.ptree,1,38,258..264,former
doc_192.txt.ptree,1,40,265..273,Chairman
doc_192.txt.ptree,1,42,274..279,Peter
doc_192.txt.ptree,1,44,280..287,Caserta
doc_192.txt.ptree,1,46,287..288,COMMA
doc_192.txt.ptree,1,50,289..292,who
doc_192.txt.ptree,1,54,293..297,took
doc_192.txt.ptree,1,58,298..299,a
doc_192.txt.ptree,1,60,300..309,temporary
doc_192.txt.ptree,1,62,310..315,leave
doc_192.txt.ptree,1,65,316..318,of
doc_192.txt.ptree,1,68,319..326,absence
doc_192.txt.ptree,1,72,327..329,to
doc_192.txt.ptree,1,77,331..336,clear
doc_192.txt.ptree,1,80,337..340,his
doc_192.txt.ptree,1,82,341..345,name
doc_192.txt.ptree,1,87,347..351,amid
doc_192.txt.ptree,1,90,352..359,federal
doc_192.txt.ptree,1,92,360..374,investigations
doc_192.txt.ptree,1,94,374..375,.
doc_192.txt.ptree,2,5,377..379,In
doc_192.txt.ptree,2,8,380..381,a
doc_192.txt.ptree,2,10,382..391,statement
doc_192.txt.ptree,2,12,391..392,COMMA
doc_192.txt.ptree,2,15,393..396,Mr.
doc_192.txt.ptree,2,17,397..404,Maskaly
doc_192.txt.ptree,2,21,405..410,cited
doc_192.txt.ptree,2,25,411..416,media
doc_192.txt.ptree,2,29,418..425,attacks
doc_192.txt.ptree,2,34,427..430,for
doc_192.txt.ptree,2,37,431..434,his
doc_192.txt.ptree,2,39,435..443,decision
doc_192.txt.ptree,2,41,444..447,and
doc_192.txt.ptree,2,44,448..457,suggested
doc_192.txt.ptree,2,47,458..462,that
doc_192.txt.ptree,2,51,463..465,he
doc_192.txt.ptree,2,54,466..469,had
doc_192.txt.ptree,2,57,470..476,failed
doc_192.txt.ptree,2,61,477..479,to
doc_192.txt.ptree,2,66,481..488,restore
doc_192.txt.ptree,2,70,489..492,the
doc_192.txt.ptree,2,72,493..500,company
doc_192.txt.ptree,2,74,500..502,'s
doc_192.txt.ptree,2,76,503..514,credibility
doc_192.txt.ptree,2,79,515..519,with
doc_192.txt.ptree,2,83,520..532,shareholders
doc_192.txt.ptree,2,85,533..536,and
doc_192.txt.ptree,2,88,537..540,the
doc_192.txt.ptree,2,90,541..547,public
doc_192.txt.ptree,2,92,547..548,.
doc_192.txt.ptree,3,5,551..553,He
doc_192.txt.ptree,3,8,554..557,did
doc_192.txt.ptree,3,10,557..560,n't
doc_192.txt.ptree,3,13,561..570,elaborate
doc_192.txt.ptree,3,16,571..573,on
doc_192.txt.ptree,3,19,574..577,the
doc_192.txt.ptree,3,21,578..583,media
doc_192.txt.ptree,3,23,584..591,attacks
doc_192.txt.ptree,3,25,591..592,.
doc_192.txt.ptree,4,5,594..601,However
doc_192.txt.ptree,4,7,601..602,COMMA
doc_192.txt.ptree,4,10,603..611,Spectrum
doc_192.txt.ptree,4,13,612..615,has
doc_192.txt.ptree,4,16,616..620,been
doc_192.txt.ptree,4,19,621..628,reeling
doc_192.txt.ptree,4,22,629..634,under
doc_192.txt.ptree,4,26,635..636,a
doc_192.txt.ptree,4,28,637..641,host
doc_192.txt.ptree,4,31,642..644,of
doc_192.txt.ptree,4,34,645..653,troubles
doc_192.txt.ptree,4,37,654..660,lately
doc_192.txt.ptree,4,39,660..661,.
doc_192.txt.ptree,5,6,663..668,Legal
doc_192.txt.ptree,5,8,669..681,difficulties
doc_192.txt.ptree,5,11,682..690,prompted
doc_192.txt.ptree,5,14,691..694,six
doc_192.txt.ptree,5,16,695..700,board
doc_192.txt.ptree,5,18,701..708,members
doc_192.txt.ptree,5,22,709..711,to
doc_192.txt.ptree,5,25,712..716,quit
doc_192.txt.ptree,5,28,717..721,this
doc_192.txt.ptree,5,30,722..726,week
doc_192.txt.ptree,5,32,726..727,COMMA
doc_192.txt.ptree,5,35,728..737,including
doc_192.txt.ptree,5,38,738..741,Mr.
doc_192.txt.ptree,5,40,742..749,Caserta
doc_192.txt.ptree,5,42,749..750,COMMA
doc_192.txt.ptree,5,44,751..754,and
doc_192.txt.ptree,5,48,755..756,a
doc_192.txt.ptree,5,50,757..764,seventh
doc_192.txt.ptree,5,52,765..770,board
doc_192.txt.ptree,5,54,771..777,member
doc_192.txt.ptree,5,57,778..781,has
doc_192.txt.ptree,5,60,782..786,said
doc_192.txt.ptree,5,65,787..789,he
doc_192.txt.ptree,5,68,790..795,plans
doc_192.txt.ptree,5,72,796..798,to
doc_192.txt.ptree,5,75,799..805,resign
doc_192.txt.ptree,5,77,805..806,.
doc_192.txt.ptree,6,5,808..811,The
doc_192.txt.ptree,6,7,812..819,company
